4187,3,"15,15,11,15,1,15,15,9,15,8,15,15,7,15,3",1620
4188,3,"15,7,15,15,11,15,8,15,15,5,15,12,15,15,10",1755
4189,3,"15,15,12,15,2,15,15,10,15,1,15,15,9,15,7",1485
4190,3,"11,15,15,15,6,7,15,15,15,2,8,15,15,15,5",1755
4191,3,"10,15,15,15,9,7,15,15,15,4,11,15,15,15,1",1620
4192,3,"7,15,15,15,1,9,15,15,15,2,11,15,15,15,6",1620
4193,3,"15,9,15,15,8,15,12,15,15,1,15,11,15,15,4",1350
4194,3,"15,2,15,3,15,15,9,15,5,15,15,2,15,4,15",603
4195,3,"8,15,15,15,9,10,15,15,15,11,12,15,15,15,1",1620
4196,3,"15,15,1,4,15,15,15,9,11,15,15,15,2,4,15",603
4197,3,"2,15,15,9,15,3,15,15,7,15,4,15,15,10,15",630
4198,3,"15,8,15,15,3,15,7,15,15,10,15,12,15,15,1",1755
4199,3,"15,11,15,15,9,15,10,15,15,4,15,8,15,15,2",1620
4200,3,"15,2,15,6,15,15,3,15,10,15,15,4,15,9,15",630
4201,3,"7,15,15,15,4,8,15,15,15,4,12,15,15,15,6",1755
4202,3,"15,15,11,15,4,15,15,9,15,2,15,15,10,15,3",1485
4203,3,"15,15,9,15,6,15,15,10,15,5,15,15,7,15,11",1755
4204,3,"15,15,9,5,15,15,15,2,11,15,15,15,2,7,15",603
4205,3,"15,15,9,15,3,15,15,10,15,4,15,15,10,15,12",1620
4206,3,"12,15,15,15,3,11,15,15,15,5,8,15,15,15,4",1485
4207,3,"15,3,15,5,15,15,1,15,6,15,15,1,15,9,15",720
4208,3,"15,15,3,9,15,15,15,2,8,15,15,15,3,7,15",630
4209,3,"15,7,15,15,4,15,10,15,15,8,15,9,15,15,1",1755
4210,3,"3,15,15,5,15,1,15,15,4,15,2,15,15,11,15",720
4211,3,"15,4,15,5,15,15,3,15,8,15,15,1,15,9,15",630
4212,3,"8,15,15,15,4,11,15,15,15,10,7,15,15,15,5",1755
4213,3,"2,15,15,3,15,10,15,15,7,15,1,15,15,11,15",603
4214,3,"3,15,15,10,15,2,15,15,4,15,1,15,15,11,15",720
4215,3,"15,15,9,12,15,15,15,2,10,15,15,15,1,4,15",603
4216,3,"15,15,2,9,15,15,15,1,8,15,15,15,4,6,15",720
4217,3,"7,15,15,15,9,10,15,15,15,4,12,15,15,15,6",1620
4218,3,"15,15,12,15,6,15,15,10,15,5,15,15,11,15,1",1350
4219,3,"15,8,15,15,1,15,7,15,15,9,15,12,15,15,5",1755
4220,3,"15,15,1,10,15,15,15,5,3,15,15,15,2,9,15",675
4221,3,"15,12,15,15,4,15,8,15,15,2,15,10,15,15,1",1620
4222,3,"11,15,15,15,5,9,15,15,15,4,8,15,15,15,2",1620
4223,3,"8,15,15,15,5,9,15,15,15,6,11,15,15,15,10",1620
4224,3,"15,11,15,15,6,15,9,15,15,1,15,12,15,15,3",1350
4225,3,"15,12,15,15,2,15,12,15,15,8,15,10,15,15,4",1350
4226,3,"15,15,7,15,12,15,15,8,15,9,15,15,11,15,5",1755
4227,3,"15,8,15,15,6,15,10,15,15,11,15,10,15,15,9",1755
4228,3,"15,15,10,15,5,15,15,9,15,11,15,15,7,15,8",1755
4229,3,"15,8,15,15,5,15,9,15,15,6,15,10,15,15,7",1755
4230,3,"15,15,8,15,7,15,15,12,15,7,15,15,10,15,4",1620
4231,3,"9,15,15,15,7,11,15,15,15,3,10,15,15,15,6",1485
4232,3,"7,15,15,10,15,1,15,15,8,15,2,15,15,4,15",630
4233,3,"15,12,15,15,6,15,9,15,15,8,15,10,15,15,1",1485
4234,3,"8,15,15,15,3,12,15,15,15,10,11,15,15,15,9",1485
4235,3,"15,15,10,8,15,15,15,1,5,15,15,15,2,9,15",603
4236,3,"15,15,8,15,1,15,15,12,15,7,15,15,11,15,4",1485
4237,3,"9,15,15,15,2,8,15,15,15,3,12,15,15,15,7",1620
4238,3,"15,15,2,6,15,15,15,8,7,15,15,15,1,5,15",630
4239,3,"15,11,15,15,2,15,12,15,15,3,15,9,15,15,10",1350
4240,3,"15,15,2,7,15,15,15,3,8,15,15,15,4,5,15",630
4241,3,"15,1,15,4,15,15,2,15,8,15,15,5,15,7,15",675
4242,3,"9,15,15,15,4,10,15,15,15,3,7,15,15,15,12",1755
4243,3,"11,15,15,15,5,8,15,15,15,9,7,15,15,15,3",1755
4244,3,"15,12,15,15,8,15,11,15,15,6,15,9,15,15,2",1350
4245,3,"15,12,15,15,10,15,9,15,15,6,15,11,15,15,5",1350
4246,3,"15,11,15,15,8,15,12,15,15,3,15,9,15,15,2",1350
4247,3,"15,15,2,7,15,15,15,1,10,15,15,15,9,12,15",603
4248,3,"15,15,11,15,6,15,15,8,15,2,15,15,9,15,1",1620
4249,3,"15,5,15,6,15,15,2,15,11,15,15,1,15,12,15",675
4250,3,"15,1,15,7,15,15,1,15,8,15,15,4,15,9,15",720
4251,3,"15,10,15,15,6,15,10,15,15,1,15,12,15,15,7",1485
4252,3,"15,8,15,11,15,15,2,15,7,15,15,1,15,12,15",630
4253,3,"15,15,12,15,1,15,15,9,15,8,15,15,10,15,5",1485
4254,3,"15,15,1,11,15,15,15,2,8,15,15,15,4,7,15",720
4255,3,"8,15,15,15,4,10,15,15,15,2,9,15,15,15,11",1755
4256,3,"15,11,15,15,6,15,7,15,15,8,15,12,15,15,4",1485
4257,3,"8,15,15,15,2,11,15,15,15,1,11,15,15,15,5",1485
4258,3,"15,7,15,5,15,15,1,15,6,15,15,2,15,8,15",630
4259,3,"7,15,15,6,15,1,15,15,9,15,2,15,15,11,15",630
4260,3,"15,2,15,6,15,15,9,15,12,15,15,1,15,11,15",603
4261,3,"15,15,11,15,3,15,15,10,15,1,15,15,7,15,8",1620
4262,3,"1,15,15,4,15,2,15,15,9,15,8,15,15,12,15",630
4263,3,"15,15,1,5,15,15,15,7,12,15,15,15,2,8,15",630
4264,3,"15,15,10,15,12,15,15,9,15,4,15,15,11,15,7",1485
4265,3,"15,15,11,15,10,15,15,8,15,5,15,15,9,15,4",1620
4266,3,"15,15,1,10,15,15,15,2,7,15,15,15,5,3,15",675
4267,3,"15,10,15,15,11,15,9,15,15,8,15,12,15,15,7",1485
4268,3,"15,15,9,15,7,15,15,11,15,8,15,15,12,15,4",1350
4269,3,"15,11,15,15,3,15,8,15,15,7,15,12,15,15,5",1485
4270,3,"15,15,12,15,8,15,15,10,15,3,15,15,9,15,5",1485
4271,3,"2,15,15,10,15,4,15,15,12,15,2,15,15,6,15",720
4272,3,"15,15,8,15,1,15,15,12,15,4,15,15,11,15,7",1485
4273,3,"9,15,15,10,15,1,15,15,6,15,2,15,15,11,15",603
4274,3,"11,15,15,15,6,9,15,15,15,1,9,15,15,15,3",1485
4275,3,"15,12,15,15,6,15,8,15,15,2,15,7,15,15,10",1755
4276,3,"15,15,9,15,5,15,15,7,15,3,15,15,10,15,6",1755
4277,3,"15,9,15,15,5,15,11,15,15,4,15,12,15,15,7",1350
4278,3,"2,15,15,12,15,6,15,15,7,15,1,15,15,4,15",675
4279,3,"2,15,15,6,15,1,15,15,8,15,10,15,15,3,15",603
4280,3,"15,10,15,15,1,15,7,15,15,6,15,12,15,15,1",1620
4281,3,"15,15,1,8,15,15,15,7,3,15,15,15,2,9,15",630
4282,3,"15,4,15,9,15,15,1,15,11,15,15,2,15,7,15",720
4283,3,"9,15,15,15,10,12,15,15,15,3,12,15,15,15,6",1350
4284,3,"10,15,15,15,2,11,15,15,15,2,9,15,15,15,12",1485
4285,3,"15,7,15,15,1,15,12,15,15,6,15,11,15,15,8",1485
4286,3,"15,2,15,4,15,15,8,15,10,15,15,1,15,7,15",630
4287,3,"15,7,15,6,15,15,2,15,11,15,15,1,15,8,15",630
4288,3,"15,15,2,7,15,15,15,1,3,15,15,15,10,11,15",603
4289,3,"11,15,15,15,7,11,15,15,15,1,9,15,15,15,12",1350
4290,3,"15,11,15,15,9,15,8,15,15,6,15,12,15,15,10",1485
4291,3,"7,15,15,15,3,12,15,15,15,2,12,15,15,15,8",1485
4292,3,"15,11,15,15,2,15,8,15,15,9,15,12,15,15,10",1485
4293,3,"15,15,11,15,3,15,15,12,15,8,15,15,9,15,6",1350
4294,3,"11,15,15,15,7,9,15,15,15,3,10,15,15,15,8",1485
4295,3,"15,9,15,15,6,15,10,15,15,6,15,12,15,15,3",1485
4296,3,"11,15,15,15,8,7,15,15,15,9,11,15,15,15,6",1485
4297,3,"12,15,15,15,2,11,15,15,15,4,7,15,15,15,10",1485
4298,3,"11,15,15,15,3,12,15,15,15,7,10,15,15,15,9",1350
4299,3,"11,15,15,15,2,8,15,15,15,6,12,15,15,15,9",1485
4300,3,"10,15,15,15,6,11,15,15,15,5,12,15,15,15,9",1350
4301,3,"1,15,15,5,15,2,15,15,6,15,2,15,15,9,15",810
4302,3,"15,12,15,15,4,15,7,15,15,6,15,11,15,15,5",1485
4303,3,"15,15,11,15,3,15,15,10,15,8,15,15,12,15,9",1350
4304,3,"15,12,15,15,4,15,7,15,15,6,15,11,15,15,2",1485
4305,3,"11,15,15,15,5,10,15,15,15,8,9,15,15,15,2",1485
4306,3,"7,15,15,15,6,11,15,15,15,9,11,15,15,15,10",1485
4307,3,"15,15,9,15,1,15,15,11,15,10,15,15,12,15,4",1350
4308,3,"15,15,10,15,9,15,15,11,15,5,15,15,12,15,1",1350
4309,3,"15,11,15,15,9,15,7,15,15,8,15,11,15,15,6",1485
4310,3,"11,15,15,15,4,11,15,15,15,7,9,15,15,15,3",1350
4311,3,"15,15,7,15,3,15,15,12,15,6,15,15,11,15,4",1485
4312,3,"15,12,15,15,8,15,9,15,15,6,15,10,15,15,4",1485
4313,3,"15,15,11,15,1,15,15,12,15,2,15,15,10,15,3",1350
4314,3,"15,12,15,15,11,15,7,15,15,9,15,12,15,15,2",1485
4315,3,"15,11,15,15,2,15,9,15,15,4,15,12,15,15,3",1350
4316,3,"7,15,15,15,8,12,15,15,15,1,11,15,15,15,4",1485
4317,3,"15,12,15,15,9,15,11,15,15,4,15,8,15,15,9",1485
4318,3,"15,10,15,15,12,15,10,15,15,5,15,11,15,15,6",1485
4319,3,"15,15,10,15,5,15,15,11,15,1,15,15,12,15,7",1350
4320,3,"15,15,11,15,4,15,15,9,15,12,15,15,10,15,7",1485
4321,3,"15,15,9,15,7,15,15,10,15,3,15,15,12,15,6",1485
4322,3,"15,9,15,15,6,15,11,15,15,5,15,10,15,15,3",1485
4323,3,"11,15,15,15,4,7,15,15,15,5,11,15,15,15,5",1485
4324,3,"15,15,7,15,2,15,15,11,15,8,15,15,12,15,5",1485
4325,3,"15,15,11,15,8,15,15,10,15,1,15,15,11,15,9",1350
4326,3,"15,1,15,7,15,15,2,15,4,15,15,1,15,9,15",810
4327,3,"15,11,15,15,5,15,12,15,15,7,15,9,15,15,6",1350
4328,3,"15,15,11,15,3,15,15,9,15,1,15,15,10,15,7",1485
4329,3,"15,12,15,15,9,15,11,15,15,4,15,7,15,15,2",1485
4330,3,"15,15,12,15,7,15,15,10,15,2,15,15,11,15,6",1350
4331,3,"15,10,15,15,4,15,11,15,15,7,15,9,15,15,3",1485
4332,3,"15,15,9,15,1,15,15,11,15,5,15,15,12,15,10",1350
4333,3,"12,15,15,15,11,9,15,15,15,4,12,15,15,15,10",1350
4334,3,"15,12,15,15,10,15,11,15,15,3,15,11,15,15,7",1215
4335,3,"11,15,15,15,4,12,15,15,15,7,10,15,15,15,5",1350
4336,3,"12,15,15,15,3,9,15,15,15,2,11,15,15,15,8",1350
4337,3,"15,15,10,15,2,15,15,11,15,4,15,15,11,15,8",1350
4338,3,"9,15,15,15,10,12,15,15,15,1,11,15,15,15,4",1350
4339,3,"12,15,15,15,6,10,15,15,15,4,11,15,15,15,9",1350
4340,3,"15,15,12,15,6,15,15,11,15,8,15,15,10,15,1",1350
4341,3,"15,11,15,15,1,15,12,15,15,9,15,12,15,15,7",1215
4342,3,"12,15,15,15,6,11,15,15,15,4,11,15,15,15,1",1215
4343,3,"15,15,9,15,7,15,15,11,15,3,15,15,12,15,2",1350
4344,3,"15,15,9,15,8,15,15,11,15,6,15,15,12,15,1",1350
4345,3,"12,15,15,15,8,9,15,15,15,2,11,15,15,15,5",1350
4346,3,"15,15,9,15,8,15,15,11,15,1,15,15,12,15,7",1350
4347,3,"15,12,15,15,4,15,10,15,15,7,15,11,15,15,8",1350
4348,3,"15,11,15,15,4,15,10,15,15,6,15,12,15,15,6",1350
4349,3,"15,9,15,15,3,15,12,15,15,5,15,11,15,15,7",1350
4350,3,"15,15,12,15,1,15,15,9,15,2,15,15,11,15,3",1350
4351,3,"15,15,12,15,1,15,15,10,15,9,15,15,11,15,3",1350
4352,3,"15,15,12,15,10,15,15,9,15,1,15,15,11,15,6",1350
4353,3,"9,15,15,15,8,11,15,15,15,6,12,15,15,15,5",1350
4354,3,"15,15,12,15,3,15,15,11,15,4,15,15,11,15,7",1215
4355,3,"15,15,12,15,6,15,15,9,15,10,15,15,12,15,1",1350
4356,3,"10,15,15,15,5,11,15,15,15,3,11,15,15,15,6",1350
4357,3,"12,15,15,15,3,11,15,15,15,6,9,15,15,15,5",1350
4358,3,"15,12,15,15,2,15,11,15,15,7,15,9,15,15,10",1350
4359,3,"11,15,15,15,7,10,15,15,15,6,12,15,15,15,1",1350
4360,3,"15,11,15,15,5,15,10,15,15,3,15,12,15,15,6",1350
4361,3,"15,15,11,15,4,15,15,9,15,3,15,15,12,15,1",1350
4362,3,"12,15,15,15,6,11,15,15,15,8,10,15,15,15,5",1350
